43772	0	0	1	0	0	45	0	1	0	0	2	7	0	0	0	0	9164
51540	0	1	0	0	0	48	0	1	0	0	2	8	1	0	0	0	2718
80820	0	0	1	0	0	37	0	1	1	0	1	6	0	0	0	0	84
50000	0	0	1	0	0	34	0	1	0	0	2	5	1	0	0	0	1154
46310	0	0	1	0	0	30	0	1	0	1	2	6	1	0	0	0	1434
24460	0	0	1	0	0	31	0	1	0	3	0	5	0	0	0	0	522
33888	1	0	0	0	0	38	0	1	0	3	1	8	0	0	0	0	415
45191	0	0	0	0	0	57	1	0	0	3	5	16	0	0	0	0	6161
13200	0	0	1	0	0	35	0	1	0	1	2	5	0	0	0	0	3010
32000	0	0	1	0	0	71	1	0	0	0	2	6	0	1	0	0	0
25200	0	0	0	1	0	51	0	1	0	0	0	3	0	0	0	0	600
12500	0	0	1	0	0	51	0	1	0	0	1	6	0	0	0	0	2900
109800	0	0	1	0	0	57	0	1	0	0	0	7	0	0	0	0	204
18980	1	0	0	0	0	40	0	0	0	0	3	5	0	0	0	0	150
8400	0	1	0	0	0	51	0	1	0	0	0	5	0	0	0	0	9960
20450	0	1	0	0	0	55	0	1	0	1	2	9	0	0	0	0	0
4800	1	0	0	0	0	46	0	1	0	0	1	5	0	0	0	0	9384
62400	0	0	0	1	0	53	0	1	0	0	2	7	1	0	0	0	350
15600	0	1	0	0	0	23	0	1	1	0	0	3	0	0	0	0	1790
20405	0	0	1	0	0	28	0	1	0	3	1	6	0	0	0	0	680
17502	0	0	1	0	0	29	0	1	1	2	1	6	1	0	0	0	770
27362	0	0	0	0	0	67	0	1	0	1	1	6	1	0	0	0	815
19635	0	0	1	0	0	37	0	1	0	2	2	6	0	0	0	0	730
18360	0	0	1	0	0	49	0	1	0	0	0	7	1	0	0	0	2100
22680	0	0	1	0	0	29	0	1	0	2	0	4	1	0	0	0	840
43920	1	0	0	0	0	49	0	1	0	0	3	7	0	0	0	0	-500
32120	0	1	0	0	0	32	0	1	0	0	2	4	0	0	0	0	0
18000	0	0	0	1	0	61	0	1	0	0	0	7	0	1	0	0	18500
75288	0	0	0	0	0	56	0	1	0	0	1	9	0	0	0	0	0
155338	0	0	1	0	0	35	0	1	0	0	2	5	0	0	0	0	0
59670	0	1	0	0	0	46	1	0	0	1	1	7	0	0	0	0	0
124354	0	0	0	0	0	59	0	1	0	3	2	11	0	0	0	0	0
49510	0	0	1	0	0	42	0	1	0	0	1	3	0	0	0	0	0
16421	0	0	0	1	0	49	0	1	0	0	3	7	0	0	0	0	0
48328	0	0	1	0	0	36	0	1	0	0	1	3	1	0	0	0	644
48650	0	0	0	1	0	80	0	1	0	0	0	5	0	1	0	0	69468
62900	0	0	0	0	1	36	0	0	0	0	0	2	0	0	0	0	14265
40900	0	0	0	1	0	28	0	1	0	1	0	3	1	0	0	0	215
44180	0	0	0	0	1	47	1	0	0	1	4	8	0	0	0	0	2558
52949	0	0	1	0	0	47	0	1	2	1	2	15	1	0	0	0	2034
46450	0	0	0	1	0	30	0	1	0	1	0	4	0	0	0	0	1278
19920	0	1	0	0	0	19	1	0	1	0	0	3	0	0	0	0	3448
37816	0	1	0	0	0	29	1	0	0	0	1	3	0	1	0	0	-376
35380	0	0	0	1	0	24	0	1	0	2	0	4	0	0	0	0	200
45820	0	0	0	1	0	30	0	1	1	1	2	6	1	0	0	0	0
136704	0	0	1	0	0	52	0	1	0	0	0	10	1	0	0	0	0
46946	0	0	1	0	0	39	0	1	0	0	2	5	1	0	0	0	0
25653	0	0	1	0	0	23	0	1	1	0	0	3	0	0	0	0	0
21840	0	0	1	0	0	33	0	1	1	0	2	5	0	0	0	0	2400
22800	0	0	1	0	0	70	1	1	0	0	0	7	0	1	1	0	600
42628	0	0	1	0	0	49	0	1	0	1	2	12	0	0	0	0	-100
4200	0	0	1	0	0	39	1	1	0	0	1	2	0	1	1	0	25738
0	0	0	0	1	0	33	1	1	0	1	0	4	0	1	1	0	48350
25988	0	0	1	0	0	39	0	1	0	2	0	4	0	0	0	0	3364
18350	0	1	0	0	0	56	0	1	0	1	0	4	0	1	0	0	43450
16784	1	0	0	0	0	46	0	1	0	0	2	6	1	0	0	0	36175
128004	0	0	0	1	0	44	0	1	0	0	1	8	1	0	0	0	0
36503	0	1	0	0	0	40	0	1	0	1	3	6	1	0	0	0	0
24900	1	0	0	0	0	29	0	1	1	0	0	3	0	0	0	0	3000
43298	0	0	1	0	0	75	1	0	0	0	2	6	0	1	0	0	24000
62004	1	0	0	0	0	69	0	1	0	0	1	8	1	0	0	0	0
42400	0	0	1	0	0	25	1	0	0	3	1	7	0	0	0	0	0
90000	0	0	0	0	1	49	0	1	1	1	0	4	1	0	0	0	0
218880	1	0	0	0	0	64	0	0	1	5	3	23	0	0	0	0	36000
62000	0	0	1	0	0	34	0	1	1	1	3	8	0	0	0	0	0
17290	0	0	0	0	0	34	0	1	0	1	1	4	1	0	0	0	18000
72300	0	0	0	1	0	31	0	0	0	0	0	4	0	0	0	0	50
65000	0	0	0	0	1	41	0	1	1	0	0	4	0	0	0	0	1796
76112	0	0	0	0	1	29	1	1	0	1	1	5	0	0	1	0	73610
26000	0	0	0	1	0	33	1	1	0	1	1	4	0	0	1	0	27346
32480	0	0	0	1	0	37	0	1	0	1	3	7	0	0	0	0	0
81000	0	0	0	0	1	23	0	1	0	1	0	5	1	0	0	0	2000
97500	0	0	0	0	1	36	0	1	0	2	0	7	1	0	0	0	4372
102760	0	0	0	1	0	76	0	0	0	0	0	4	0	1	0	0	2648
126600	0	1	0	0	0	66	0	0	0	0	0	5	0	1	0	0	10
94584	0	0	0	0	1	40	0	1	0	0	3	6	1	0	0	0	2666
65440	0	0	1	0	0	54	0	1	0	0	0	5	0	0	0	0	841
24660	0	1	0	0	0	29	1	0	0	0	2	4	0	0	0	0	6830
17700	0	0	1	0	0	46	0	1	0	0	1	5	0	0	0	0	848
30040	1	0	0	0	0	42	0	1	0	0	3	6	0	0	0	0	180
54200	1	0	0	0	0	35	0	1	0	2	0	5	1	0	0	0	890
68060	0	0	0	0	1	31	0	1	0	1	0	4	1	0	0	0	499
13500	0	0	1	0	0	25	0	1	0	0	6	10	0	1	0	0	1610
16450	0	0	0	1	0	45	1	1	0	0	2	5	0	0	1	0	64690
0	0	0	0	0	1	24	0	0	0	0	0	6	0	1	0	0	10700
10579	0	1	0	0	0	50	0	1	0	0	0	6	1	0	0	0	0
11166	0	0	1	0	0	63	0	1	0	0	0	3	1	1	0	0	9559
26010	0	0	1	0	0	58	0	0	0	1	1	4	0	1	0	0	480
0	0	0	0	0	1	23	1	0	0	0	0	5	0	1	0	0	42450
63390	0	0	1	0	0	48	0	1	0	1	2	8	0	0	0	0	0
39800	0	1	0	0	0	40	0	1	0	0	4	6	0	0	0	0	0
43592	0	0	0	1	0	34	0	1	0	0	3	5	0	0	0	0	0
128000	0	0	0	1	0	37	0	1	0	1	2	9	0	0	0	0	0
62000	0	0	0	0	1	31	0	1	0	2	1	6	1	0	0	0	0
101200	0	0	0	1	0	53	0	1	0	0	1	8	0	0	0	0	0
26900	0	0	0	1	0	44	0	1	0	2	0	4	0	0	0	0	7500
15630	0	0	1	0	0	29	0	1	1	0	0	3	0	0	0	0	159
72114	0	0	0	1	0	37	0	1	0	1	1	4	1	0	0	0	158
30000	0	0	1	0	0	60	1	0	0	0	0	3	0	1	0	0	70080
41700	0	0	0	0	1	73	0	0	0	0	0	4	0	1	0	0	10000
0	0	0	1	0	0	25	1	1	0	2	0	6	0	1	1	0	24156
70500	0	0	0	0	1	35	1	0	0	0	0	1	0	0	0	0	-6500
0	0	0	0	1	0	22	0	0	0	0	0	1	0	1	0	0	15758
58800	0	0	1	0	0	46	0	1	0	0	2	4	1	0	0	0	0
24608	0	0	0	1	0	33	0	1	0	1	0	3	0	0	0	0	2000
44940	0	0	0	1	0	39	0	1	0	2	0	4	1	0	0	0	6421
63150	0	0	0	1	0	35	0	1	0	2	2	6	0	0	0	0	120
57370	0	0	1	0	0	30	0	1	0	2	0	4	1	0	0	0	0
25966	0	1	0	0	0	52	1	1	0	0	2	6	0	1	1	0	7010
33200	1	0	0	0	0	37	1	0	0	0	0	2	0	0	0	0	0
53388	0	0	1	0	0	47	0	1	0	1	1	9	1	1	0	0	0
43100	0	0	0	1	0	61	0	1	0	0	2	7	0	0	0	0	1386
31200	0	0	0	1	0	24	0	1	0	1	0	3	0	0	0	0	225
46400	1	0	0	0	0	34	0	1	0	1	1	5	0	0	0	0	8315
29840	1	0	0	0	0	59	1	0	0	0	0	7	0	1	0	0	12000
1500	0	0	0	1	0	26	1	1	0	2	0	6	0	1	1	0	76101
39440	0	0	1	0	0	35	0	1	0	1	3	8	0	0	0	0	930
57436	0	1	0	0	0	56	0	1	0	1	2	10	0	0	0	0	1000
21300	0	0	1	0	0	35	0	1	2	0	0	5	0	0	0	0	24
12463	0	1	0	0	0	39	0	1	1	2	3	8	1	0	0	0	6500
29000	0	0	1	0	0	53	0	1	0	0	0	3	0	0	0	0	0
170562	0	0	0	0	1	29	1	0	0	0	0	3	0	0	0	0	20000
110409	0	0	0	0	1	55	0	1	0	0	1	6	0	0	0	0	24000
0	0	0	0	1	0	28	1	0	0	0	0	5	0	1	0	0	95800
148000	0	0	0	0	1	25	1	0	0	0	0	5	0	0	0	0	24842
20378	0	0	0	1	0	70	0	1	0	1	4	13	0	1	0	0	1500
22720	0	1	0	0	0	49	0	1	0	0	2	7	0	0	0	0	15457
43800	0	0	1	0	0	79	0	0	0	0	0	6	0	1	0	0	600
64604	0	0	1	0	0	58	0	1	0	1	3	8	0	1	0	0	102952
16800	1	0	0	0	0	26	0	1	0	0	0	2	0	0	0	0	0
31400	0	0	1	0	0	27	0	1	1	0	0	3	0	0	0	0	1500
19650	0	1	0	0	0	51	1	1	0	3	1	9	0	1	1	0	53250
30360	0	1	0	0	0	30	0	1	0	1	2	5	0	0	0	0	1650
26000	1	0	0	0	0	38	0	1	0	2	2	7	0	0	0	0	0
0	0	0	1	0	0	45	1	1	0	0	1	3	0	1	1	0	98760
35750	0	0	1	0	0	46	0	1	0	1	2	8	0	0	0	0	3770
22620	0	0	0	1	0	33	0	1	0	1	0	3	0	0	0	0	260
33000	0	0	0	1	0	54	0	1	0	0	2	6	0	0	0	0	1442
32000	0	0	0	0	1	61	1	0	0	0	0	4	0	0	0	0	1220
83020	0	0	0	0	1	40	1	0	0	0	0	3	0	0	0	0	-280
175180	0	0	0	0	1	54	0	1	0	0	0	5	0	0	0	0	0
122300	0	0	1	0	0	57	0	1	0	0	2	7	0	0	0	0	0
49000	0	0	0	1	0	58	0	1	0	2	0	5	1	0	0	0	0
0	0	0	1	0	0	42	0	1	0	0	2	7	0	1	0	0	60812
17350	0	0	1	0	0	67	1	0	0	0	0	3	0	0	0	0	2100
0	0	0	0	1	0	17	1	0	0	0	0	1	0	1	0	0	14100
0	0	0	0	0	1	26	1	1	0	1	0	2	0	1	1	0	21000
15960	0	1	0	0	0	36	0	1	0	2	0	5	0	0	0	0	654
72600	0	0	0	1	0	57	0	1	0	0	1	6	1	1	0	0	14622
18076	1	0	0	0	0	40	0	1	0	0	2	6	1	1	0	0	19067
140480	1	0	0	0	0	58	1	0	0	0	0	5	0	1	0	0	60
22707	0	0	0	0	0	57	1	0	0	1	0	5	0	0	0	0	42
21600	0	0	0	0	1	45	1	0	0	0	1	4	0	0	0	0	12600
85800	0	0	0	0	1	45	1	0	0	0	2	10	0	0	0	0	7900
84678	0	0	0	1	0	61	0	1	0	1	0	8	0	0	0	0	4300
80462	0	0	0	0	1	39	0	1	1	2	2	7	0	0	0	0	0
38000	0	0	1	0	0	37	0	1	0	1	0	4	0	0	0	0	4300
15650	0	0	0	1	0	30	1	1	0	1	1	5	0	0	1	0	53000
15000	1	0	0	0	0	51	1	0	1	1	0	8	0	1	0	0	28528
12913	0	0	1	0	0	50	1	0	0	2	0	5	0	1	0	0	3000
32437	0	0	1	0	0	55	0	1	0	0	1	7	0	1	0	0	0
22776	0	0	0	1	0	36	0	1	1	1	0	6	0	0	0	0	4200
54020	0	0	0	0	1	63	0	1	0	0	0	8	0	1	0	0	720
32600	0	0	0	1	0	43	1	1	0	0	0	4	0	1	1	0	60000
14800	0	0	1	0	0	29	1	1	0	2	2	5	0	1	1	0	67500
44400	1	0	0	0	0	63	0	0	0	1	0	4	0	0	0	0	220
28800	0	0	1	0	0	49	0	1	0	0	0	2	0	0	0	0	0
38676	0	0	0	1	0	46	0	1	0	0	0	5	1	1	0	0	240
27600	0	0	1	0	0	32	0	1	0	0	2	4	0	0	0	0	10000
39850	0	0	1	0	0	26	0	1	1	0	0	4	0	0	0	0	3247
32362	1	0	0	0	0	50	1	0	0	0	0	6	0	1	0	0	531
131964	0	0	0	1	0	45	0	1	0	0	0	7	0	0	0	0	-3240
70800	0	0	0	0	1	31	0	1	1	1	0	4	0	0	0	0	-351
29930	0	1	0	0	0	64	1	0	0	0	1	4	0	0	0	0	8385
42470	0	0	0	1	0	33	0	1	0	3	3	8	1	0	0	0	43
131050	0	0	1	0	0	52	0	1	1	3	0	8	1	0	0	0	-3000
21700	1	0	0	0	0	64	0	1	0	0	0	6	0	1	0	0	27000
20000	0	0	0	0	1	36	0	1	0	0	2	4	0	0	0	0	17300
0	0	0	1	0	0	60	1	1	0	0	0	2	0	1	1	0	0
12739	0	0	1	0	0	36	1	1	0	0	3	5	0	0	1	0	24000
23621	0	0	0	1	0	29	0	1	0	0	0	2	0	0	0	0	3000
15821	0	0	1	0	0	37	0	1	0	1	2	6	0	0	0	0	33590
700	0	0	0	1	0	28	1	1	0	0	1	2	0	1	1	0	35500
59709	0	0	1	0	0	48	0	1	0	0	0	6	0	0	0	0	2000
27600	0	0	0	0	1	35	0	1	0	0	2	5	0	0	0	0	0
24400	0	0	0	1	0	24	0	1	0	3	0	5	0	0	0	0	0
6200	0	0	1	0	0	53	0	0	0	2	1	6	0	1	0	0	18038
32280	0	0	0	0	0	81	1	0	0	0	0	3	0	1	0	0	6341
80700	0	0	0	1	0	39	0	1	0	1	2	6	1	0	0	0	0
12024	0	0	1	0	0	62	1	1	0	0	0	2	0	0	1	0	1800
6716	0	1	0	0	0	75	1	0	0	0	0	2	0	0	0	0	5876
22800	0	0	0	1	0	26	0	1	0	1	0	3	0	0	0	0	15110
131924	0	0	0	0	1	38	0	1	0	0	2	6	1	0	0	0	-1562
91702	0	0	0	0	1	45	0	1	0	0	0	6	0	0	0	0	912
72400	0	0	0	0	1	23	0	1	0	0	0	4	0	0	0	0	0
151840	0	0	0	0	1	50	0	1	0	2	0	9	1	0	0	0	0
22716	0	0	1	0	0	33	0	1	0	3	0	5	0	0	0	0	0
23084	0	0	1	0	0	52	0	1	0	0	1	4	0	0	0	0	1300
51656	1	0	0	0	0	75	0	1	0	0	0	5	0	0	0	0	18
40500	0	0	0	1	0	29	1	0	0	3	1	5	0	0	0	0	2551
41980	0	0	1	0	0	51	0	1	0	0	1	7	0	1	0	0	0
66252	1	0	0	0	0	60	0	1	1	1	1	11	1	0	0	0	0
106932	1	0	0	0	0	47	0	1	0	1	1	12	0	0	0	0	300
40026	1	0	0	0	0	55	0	1	1	0	0	7	1	1	0	0	0
88782	0	0	0	1	0	50	0	1	0	0	3	8	1	0	0	0	238
49300	1	0	0	0	0	43	0	1	0	0	1	6	0	0	0	0	729
33931	0	0	1	0	0	43	0	1	1	0	1	5	1	0	0	0	264
10800	1	0	0	0	0	31	1	1	0	1	0	4	0	0	1	0	27039
146520	0	0	1	0	0	63	1	0	0	0	0	9	0	1	0	0	576
67000	0	0	0	0	1	30	0	1	0	2	0	6	0	0	0	0	20
47950	0	0	0	1	0	58	0	1	0	0	1	6	0	0	0	0	258
85494	0	0	0	0	1	45	1	1	0	1	0	8	0	0	1	0	90810
38100	0	0	1	0	0	51	1	1	0	0	0	4	0	1	1	0	62090
61800	0	0	1	0	0	33	0	1	1	1	0	9	1	0	0	0	0
88494	0	0	0	1	0	51	0	1	0	2	0	11	0	1	0	0	3600
40990	0	1	0	0	0	67	1	0	0	0	1	3	0	0	0	0	24000
45275	0	0	1	0	0	29	0	1	0	2	0	4	0	0	0	0	0
31300	0	0	0	1	0	23	0	1	1	0	0	3	1	1	0	0	14000
68740	0	0	1	0	0	36	0	1	0	0	3	6	1	0	0	0	0
82016	0	0	1	0	0	32	0	1	0	2	2	8	0	0	0	0	0
35099	1	0	0	0	0	35	0	1	1	2	0	6	0	0	0	0	0
93308	0	1	0	0	0	32	0	1	1	1	2	7	0	0	0	0	68
39820	0	0	1	0	0	53	0	1	0	0	1	7	0	0	0	0	0
60000	0	0	1	0	0	76	0	1	0	0	0	2	0	1	0	0	0
18120	1	0	0	0	0	78	1	0	0	1	0	4	0	1	0	0	18880
38800	0	0	0	0	1	29	0	1	0	2	1	5	0	0	0	0	0
1200	0	0	1	0	0	36	1	1	0	2	0	3	0	1	1	0	34800
63949	1	0	0	0	0	55	1	0	0	0	0	6	0	0	0	0	0
155600	0	0	0	0	0	73	0	0	0	0	0	3	0	1	0	0	0
9600	0	0	0	1	0	21	1	0	0	0	0	2	0	1	0	0	36000
25100	0	0	1	0	0	33	0	1	0	1	0	3	0	0	0	0	0
42000	0	0	0	1	0	34	0	1	0	1	0	3	0	0	0	0	150
40736	0	0	0	1	0	44	0	1	0	0	3	5	1	0	0	0	6847
12000	0	0	0	1	0	30	0	1	0	1	0	3	0	0	0	0	8538
81240	0	1	0	0	0	48	1	1	0	0	2	8	0	0	1	0	500
21000	0	0	1	0	0	67	0	1	0	0	0	3	0	0	0	0	0
22320	1	0	0	0	0	56	1	0	0	0	0	3	0	1	0	0	3500
9894	0	0	0	1	0	66	0	1	0	0	0	3	0	1	0	0	19450
75110	1	0	0	0	0	61	0	1	0	0	0	5	1	0	0	0	725
98300	0	0	1	0	0	34	0	1	0	1	1	5	1	0	0	0	150
66910	0	0	0	1	0	58	0	1	0	0	0	4	0	0	0	0	0
42400	1	0	0	0	0	70	1	0	0	0	0	6	0	1	0	0	0
103977	0	0	0	1	0	38	0	1	0	1	3	7	0	0	0	0	220
65790	0	0	0	0	1	50	0	1	0	0	1	9	1	0	0	0	6000
2198	0	0	1	0	0	64	0	1	0	0	0	3	0	1	0	0	10596
23400	0	0	0	0	1	28	1	1	1	2	0	4	0	0	1	0	11050
66651	0	0	0	1	0	55	0	1	0	0	0	5	0	0	0	0	0
33847	0	0	1	0	0	48	0	1	0	0	1	5	0	0	0	0	0
58500	0	0	0	0	1	59	0	1	0	0	0	4	0	0	0	0	0
84000	0	0	0	0	1	35	0	1	0	1	2	5	0	0	0	0	0
52623	0	0	0	1	0	24	1	0	0	1	0	4	0	0	0	0	0
22910	1	0	0	0	0	24	0	1	0	0	0	2	0	0	0	0	0
59394	0	0	0	1	0	23	0	1	0	0	0	2	0	0	0	0	15565
45060	1	0	0	0	0	53	0	1	0	0	1	5	0	0	0	0	-10
22150	1	0	0	0	0	74	1	0	0	0	0	2	0	1	0	0	-125
18000	0	1	0	0	0	23	0	1	0	1	2	3	0	0	0	0	585
23280	1	0	0	0	0	38	0	1	0	0	0	4	0	0	0	0	1740
28400	0	1	0	0	0	47	0	1	1	2	0	5	0	0	0	0	1660
69960	0	0	1	0	0	29	1	0	0	1	1	7	0	0	0	0	20
42744	0	0	0	0	0	57	1	0	0	1	2	7	0	0	0	0	230
41210	0	0	1	0	0	48	0	1	0	0	1	6	0	0	0	0	180
14412	0	1	0	0	0	30	0	1	0	3	0	5	0	0	0	0	880
42400	0	0	0	1	0	34	1	0	0	2	1	4	0	0	0	0	90
19680	0	1	0	0	0	30	0	1	0	4	0	6	0	0	0	0	60
58960	0	0	1	0	0	59	1	0	0	3	1	11	0	1	0	0	36000
50400	0	0	0	1	0	45	0	0	0	1	1	5	0	0	0	0	18000
17300	0	0	1	0	0	48	0	1	0	0	1	5	0	0	0	0	20000
36150	0	0	1	0	0	35	0	1	0	0	2	6	0	0	0	0	1500
41980	0	0	0	1	0	45	0	1	0	0	2	8	0	0	0	0	70
275000	0	0	0	0	1	45	0	1	0	0	0	5	0	0	0	0	0
57180	0	1	0	0	0	49	0	1	0	1	0	9	1	0	0	0	150
26870	0	0	0	1	0	41	0	1	0	0	2	4	0	0	0	0	0
44720	0	0	0	1	0	50	0	1	0	0	0	3	1	0	0	0	0
34400	0	1	0	0	0	65	1	0	1	0	1	5	0	1	0	0	1700
34400	0	1	0	0	0	56	0	1	0	1	1	5	1	0	0	0	310
28900	0	0	0	0	1	39	0	1	0	1	0	3	0	0	0	0	830
22440	0	1	0	0	0	27	0	1	0	2	0	4	0	0	0	0	560
600	0	0	1	0	0	31	1	1	0	1	2	4	0	1	1	0	49900
29100	0	0	0	0	1	32	0	1	0	2	1	6	0	0	0	0	830
28400	0	0	1	0	0	35	1	0	0	1	1	4	0	0	0	0	60
22054	1	0	0	0	0	28	0	1	1	0	0	3	0	0	0	0	918
1500	0	1	0	0	0	34	1	1	0	2	1	6	0	1	1	0	61270
18350	0	0	0	0	0	62	0	0	0	0	0	2	0	0	0	0	0
24000	0	0	0	1	0	48	0	1	1	0	0	3	0	0	0	0	156
65425	0	0	0	0	1	59	0	1	0	0	0	8	0	0	0	0	800
38400	0	0	0	0	1	45	1	0	0	0	0	2	0	0	0	0	0
88800	0	0	0	0	1	31	0	1	1	2	0	5	1	0	0	0	2000
52000	0	0	1	0	0	39	0	1	0	0	2	5	0	0	0	0	0
20800	0	0	0	1	0	24	0	0	0	0	0	2	0	0	0	0	27000
56080	1	0	0	0	0	62	0	1	0	0	0	7	1	1	0	0	400
64200	0	0	0	0	1	46	1	1	0	0	1	5	0	1	1	0	15000
27840	1	0	0	0	0	39	0	1	1	0	2	7	0	0	0	0	1052
35522	0	0	1	0	0	26	0	1	1	2	0	5	0	0	0	0	0
13200	0	1	0	0	0	34	0	1	0	0	3	5	0	0	0	0	17000
62600	0	0	0	1	0	47	0	1	0	0	1	7	1	1	0	0	901
39100	0	0	0	0	1	27	0	1	0	2	0	5	0	0	0	0	15116
83900	0	0	0	1	0	52	0	1	0	0	0	4	0	1	0	0	0
59220	0	0	1	0	0	42	0	1	0	1	4	10	0	0	0	0	-280
25856	1	0	0	0	0	48	0	1	0	0	2	5	0	0	0	0	1886
40638	0	0	1	0	0	67	0	1	0	2	3	9	0	0	0	0	65
25800	0	0	1	0	0	24	0	1	0	2	0	4	0	0	0	0	0
113600	0	0	0	1	0	43	0	1	0	0	2	10	0	0	0	0	7278
73100	1	0	0	0	0	72	0	1	0	1	0	7	0	1	0	0	0
9200	0	1	0	0	0	34	0	1	1	1	0	4	0	0	0	0	3000
34660	0	0	0	1	0	38	0	1	1	1	2	6	0	0	0	0	0
15600	0	0	0	0	1	36	0	1	0	1	0	3	0	0	0	0	4400
78000	0	0	0	0	1	35	0	1	1	1	0	5	1	0	0	0	0
28600	0	0	0	1	0	44	1	1	0	0	1	4	0	0	1	0	12000
75700	0	0	1	0	0	50	1	0	0	0	3	7	0	0	0	0	13200
137188	0	0	0	0	0	39	0	1	0	2	0	4	1	0	0	0	2100
0	0	0	0	1	0	21	1	0	0	0	0	3	0	0	0	0	76500
24150	0	1	0	0	0	69	1	1	0	0	0	2	0	1	1	0	37850
78800	0	0	1	0	0	32	0	1	0	2	0	5	0	0	0	0	8000
60200	0	0	1	0	0	19	1	0	0	0	0	3	0	1	0	0	73800
46360	0	0	1	0	0	44	0	1	0	1	1	6	0	0	0	0	0
27280	1	0	0	0	0	26	0	1	1	2	0	9	1	0	0	0	11770
42300	0	0	0	0	1	43	0	1	0	2	0	4	0	0	0	0	12480
29625	0	0	1	0	0	38	0	1	0	1	0	5	1	0	0	0	8775
72200	1	0	0	0	0	49	0	1	0	0	2	7	0	0	0	0	12200
18040	0	1	0	0	0	57	0	1	0	0	0	3	0	0	0	0	13100
50610	0	0	1	0	0	41	0	1	0	0	1	3	0	0	0	0	2430
22600	0	0	1	0	0	38	0	1	0	3	0	5	0	0	0	0	138
26000	1	0	0	0	0	51	1	0	0	0	2	5	0	0	0	0	26684
42945	0	0	0	1	0	33	0	1	0	1	0	3	1	0	0	0	2390
