rho_hat_1,rho_se_1,sigma_hat_1,sigma_se_1,rho_hat_2,rho_se_2,sigma_hat_2,sigma_se_2,j_test_stat,j_test_p_value
0.7067783332505031,0.4644033195571719,-0.8321296743271386,0.5574730507980364,-0.9947069544625016,8.692538837647106,0.09436899780269237,78.17695710391236,0.036462392143290605,0.15143623802466705
0.513224106241484,0.054798040226910226,1.0149593558397307,0.054689969760003135,0.5131696193030195,0.18452268087540552,1.0149325420100634,0.12303405575003216,2.7378891517282527e-7,0.0004174918214133152
0.5085322681154396,0.05462978806835725,1.0184370783236831,0.05413763090971152,0.5188239272733882,0.1830827048920772,1.0087735329239875,0.12424709742847823,0.18386545018298123,0.3319278351481367
