log_income
8.149508380948475
8.234702166928766
8.3338286949724
8.415624059116352
8.504828003585315
8.556619233327217
8.630678757107907
8.69263700241819
8.753123344235346
8.805096834849449
8.875248239148275
8.950448984750963
8.997930764319108
9.06104152363403
9.108728931122872
9.14995927657856
9.207400454534367
9.258350962519398
9.313301336851925
9.356539887122437
9.393660200798672
9.4238837895582
9.474815461477764
9.502322196047528
9.556451722428422
9.545675881439527
9.572246141524976
9.59721777871818
9.619188848315412
9.641510186506231
9.642629710370363
9.661228425004683
9.654334683893582
9.686115760623956
9.694042414292191
